targetDt	movieCd	audiCnt	audiAcc	salesAmt	salesAcc	movieNm
20120206	20113653	2772	1136766	19070500	9692831500	잃어버린 세계를 찾아서 2: 신비의 섬
20120206	20112207	2199	7495833	16065500	57205129000	미션임파서블:고스트프로토콜
20120205	20113557	355546	1103246	2818614000	8647792000	범죄와의 전쟁: 나쁜놈들 전성시대
20120205	20113535	151238	2668329	1139960000	20154908500	부러진 화살
20120205	20113743	118462	2764368	878824000	20795637500	댄싱퀸
20120205	20100215	111395	669480	1063842000	6219674000	점박이:한반도의 공룡3D
20120205	20113643	79303	295738	548223000	1991322000	파파
20120205	20113911	48312	110957	402699000	923338500	해피 피트 2
20120205	20113862	39186	2032196	305528500	17247846000	장화신은 고양이
20120205	20113653	16252	1133994	119788000	9673761000	잃어버린 세계를 찾아서 2: 신비의 섬
20120205	20113881	9558	40246	76349000	310995000	하이힐을 신고 달리는 여자
20120205	20112207	6130	7493634	47099000	57189063500	미션임파서블:고스트프로토콜
20120204	20113557	378778	747700	3000827000	5829178000	범죄와의 전쟁: 나쁜놈들 전성시대
20120204	20113535	177501	2517091	1350689000	19014948500	부러진 화살
20120204	20113743	141944	2645906	1063060500	19916813500	댄싱퀸
20120204	20100215	96018	558085	915761000	5155832000	점박이:한반도의 공룡3D
20120204	20113643	93574	216435	648036000	1443099000	파파
20120204	20113911	42569	62645	358812500	520639500	해피 피트 2
20120204	20113862	36013	1993010	281103000	16942317500	장화신은 고양이
20120204	20113653	16414	1117742	121671000	9553973000	잃어버린 세계를 찾아서 2: 신비의 섬
20120204	20113881	12662	30688	101312500	234646000	하이힐을 신고 달리는 여자
20120204	20112207	7829	7487504	61023500	57141964500	미션임파서블:고스트프로토콜
20120203	20113557	191805	368922	1521262500	2828351000	범죄와의 전쟁: 나쁜놈들 전성시대
20120203	20113535	81862	2339590	614606500	17664259500	부러진 화살
20120203	20113743	67435	2503962	498435000	18853753000	댄싱퀸
20120203	20113643	43751	122861	294843500	795063000	파파
20120203	20100215	15222	462067	136131500	4240071000	점박이:한반도의 공룡3D
20120203	20113911	10182	20076	81924500	161827000	해피 피트 2
20120203	20113862	9709	1956997	72810500	16661214500	장화신은 고양이
20120203	20113881	8433	18026	66571000	133333500	하이힐을 신고 달리는 여자
20120203	20113653	5258	1101328	38589500	9432302000	잃어버린 세계를 찾아서 2: 신비의 섬
20120203	20112207	3761	7479675	29268000	57080941000	미션임파서블:고스트프로토콜
20120202	20113557	166041	177117	1235533500	1307088500	범죄와의 전쟁: 나쁜놈들 전성시대
20120202	20113535	71409	2257728	508025000	17049653000	부러진 화살
20120202	20113743	55828	2436527	390351500	18355318000	댄싱퀸
20120202	20113643	28735	79110	193291500	500219500	파파
20120202	20100215	14325	446845	127269000	4103939500	점박이:한반도의 공룡3D
20120202	20113911	9570	9894	75690500	79902500	해피 피트 2
20120202	20113862	9205	1947288	69032500	16588404000	장화신은 고양이
20120202	20113881	6303	9593	45916500	66762500	하이힐을 신고 달리는 여자
20120202	20113653	4940	1096070	35486000	9393712500	잃어버린 세계를 찾아서 2: 신비의 섬
20120202	20112207	2779	7475914	20189000	57051673000	미션임파서블:고스트프로토콜
20120201	20113535	96245	2186319	687930000	16541628000	부러진 화살
20120201	20113743	79723	2380699	559943000	17964966500	댄싱퀸
20120201	20113643	25252	50375	173001500	306928000	파파
20120201	20113862	15723	1938083	122769000	16519371500	장화신은 고양이
20120201	20100215	15720	432520	141176000	3976670500	점박이:한반도의 공룡3D
20120201	20113653	13152	1091130	103767000	9358226500	잃어버린 세계를 찾아서 2: 신비의 섬
20120201	20112207	7617	7473135	57017000	57031484000	미션임파서블:고스트프로토콜
20120201	20113951	5501	455573	36802500	3359415000	페이스메이커
20120201	20113472	3697	270987	26097000	1955308500	우리는 동물원을 샀다
20120201	20110882	3103	436851	23581000	3446814500	밀레니엄 : 여자를 증오한 남자들
20120131	20113535	96069	2090074	685108500	15853698000	부러진 화살
20120131	20113743	88029	2300976	621872000	17405023500	댄싱퀸
20120131	20100215	22856	416800	200592500	3835494500	점박이:한반도의 공룡3D
20120131	20113862	22818	1922360	172776500	16396602500	장화신은 고양이
20120131	20113653	17792	1077978	140819500	9254459500	잃어버린 세계를 찾아서 2: 신비의 섬
20120131	20112207	10139	7465518	74106500	56974467000	미션임파서블:고스트프로토콜
20120131	20113951	8594	450072	59024500	3322612500	페이스메이커
20120131	20113472	5942	267290	40491000	1929211500	우리는 동물원을 샀다
20120131	20113643	4773	25123	23865000	133926500	파파
20120131	20113636	4759	279220	33254000	2076190000	네버엔딩 스토리
20120130	20113535	101597	1994005	732556500	15168589500	부러진 화살
20120130	20113743	91881	2212947	657469500	16783151500	댄싱퀸
20120130	20100215	24140	393944	218064000	3634902000	점박이:한반도의 공룡3D
20120130	20113862	23698	1899542	185182500	16223826000	장화신은 고양이
20120130	20113653	19235	1060186	156658000	9113640000	잃어버린 세계를 찾아서 2: 신비의 섬
20120130	20112207	10758	7455379	80236500	56900360500	미션임파서블:고스트프로토콜
20120130	20113951	8422	441478	58882000	3263588000	페이스메이커
20120130	20113472	6042	261348	41297500	1888720500	우리는 동물원을 샀다
20120130	20113636	4856	274461	34342500	2042936000	네버엔딩 스토리
20120130	20113643	4227	20350	21135000	110061500	파파
20120129	20113535	267443	1892408	2041753000	14436033000	부러진 화살
20120129	20113743	225536	2121066	1697065000	16125682000	댄싱퀸
20120129	20100215	160490	369804	1493236500	3416838000	점박이:한반도의 공룡3D
20120129	20113862	108632	1875844	878976000	16038643500	장화신은 고양이
20120129	20113653	88580	1040951	740668500	8956982000	잃어버린 세계를 찾아서 2: 신비의 섬
20120129	20112207	34945	7444621	272009000	56820124000	미션임파서블:고스트프로토콜
20120129	20113951	22299	433056	163482500	3204706000	페이스메이커
20120129	20113472	18255	255306	132054000	1847423000	우리는 동물원을 샀다
20120129	20113636	10827	269605	80953500	2008593500	네버엔딩 스토리
20120129	20110882	9236	425898	77386500	3363909000	밀레니엄 : 여자를 증오한 남자들
20120128	20113535	304342	1624965	2336422000	12394280000	부러진 화살
20120128	20113743	256747	1895530	1945348000	14428617000	댄싱퀸
20120128	20100215	139829	209314	1290398500	1923601500	점박이:한반도의 공룡3D
20120128	20113862	116786	1767212	938108500	15159667500	장화신은 고양이
20120128	20113653	98587	952371	820888500	8216313500	잃어버린 세계를 찾아서 2: 신비의 섬
20120128	20112207	42314	7409676	335044000	56548115000	미션임파서블:고스트프로토콜
20120128	20113951	26156	410757	191966500	3041223500	페이스메이커
20120128	20113472	20728	237051	150144500	1715369000	우리는 동물원을 샀다
20120128	20113636	12775	258778	94489000	1927640000	네버엔딩 스토리
20120128	20110882	12067	416662	101399000	3286522500	밀레니엄 : 여자를 증오한 남자들
20120127	20113535	151189	1320623	1156916500	10057858000	부러진 화살
20120127	20113743	121805	1638783	915168500	12483269000	댄싱퀸
20120127	20113862	39163	1650426	310757500	14221559000	장화신은 고양이
20120127	20100215	33128	69485	300098500	633203000	점박이:한반도의 공룡3D
20120127	20113653	32673	853784	269794000	7395425000	잃어버린 세계를 찾아서 2: 신비의 섬
20120127	20112207	17227	7367362	136759500	56213071000	미션임파서블:고스트프로토콜
20120127	20113951	13034	384601	93834500	2849257000	페이스메이커
20120127	20113472	9144	216323	65712000	1565224500	우리는 동물원을 샀다
20120127	20113636	8046	246003	57376000	1833151000	네버엔딩 스토리
20120127	20110882	6125	404595	50976000	3185123500	밀레니엄 : 여자를 증오한 남자들
20120126	20113535	116167	1169434	840948500	8900941500	부러진 화살
20120126	20113743	112057	1516978	801738500	11568100500	댄싱퀸
20120126	20113862	39326	1611263	306848000	13910801500	장화신은 고양이
20120126	20100215	35458	36357	322727000	333104500	점박이:한반도의 공룡3D
20120126	20113653	34704	821111	280877500	7125631000	잃어버린 세계를 찾아서 2: 신비의 섬
20120126	20112207	15501	7350135	114356000	56076311500	미션임파서블:고스트프로토콜
20120126	20113951	11822	371567	82539000	2755422500	페이스메이커
20120126	20113636	8686	237957	60618500	1775775000	네버엔딩 스토리
20120126	20113472	8168	207179	55916500	1499512500	우리는 동물원을 샀다
20120126	20110882	4865	398470	37216500	3134147500	밀레니엄 : 여자를 증오한 남자들
20120125	20113743	165864	1404921	1191778500	10766362000	댄싱퀸
20120125	20113535	136365	1053267	985558500	8059993000	부러진 화살
20120125	20113862	74754	1571937	609774000	13603953500	장화신은 고양이
20120125	20113653	70735	786407	597692000	6844753500	잃어버린 세계를 찾아서 2: 신비의 섬
20120125	20112207	34557	7334634	254829500	55961955500	미션임파서블:고스트프로토콜
20120125	20113951	23785	359745	165200000	2672883500	페이스메이커
20120125	20113636	19755	229271	139319000	1715156500	네버엔딩 스토리
20120125	20113472	15287	199011	104950500	1443596000	우리는 동물원을 샀다
20120125	20110882	9079	393605	68617000	3096931000	밀레니엄 : 여자를 증오한 남자들
20120125	20113671	7891	956933	54610000	7046231500	원더풀 라디오
20120124	20113743	324021	1239057	2486984000	9574583500	댄싱퀸
20120124	20113535	237582	916902	1832616500	7074434500	부러진 화살
20120124	20113653	192981	715672	1695144500	6247061500	잃어버린 세계를 찾아서 2: 신비의 섬
20120124	20113862	175257	1497183	1496136000	12994179500	장화신은 고양이
20120124	20112207	83489	7300077	657141500	55707126000	미션임파서블:고스트프로토콜
20120124	20113951	81390	335960	617710500	2507683500	페이스메이커
20120124	20113472	43712	183724	320393500	1338645500	우리는 동물원을 샀다
20120124	20113636	41730	209516	322467000	1575837500	네버엔딩 스토리
20120124	20113811	18908	165619	140199500	1178302500	코알라 키드 : 영웅의 탄생
20120124	20110882	16861	384526	139205500	3028314000	밀레니엄 : 여자를 증오한 남자들
20120123	20113743	275980	915036	2182036500	7087599500	댄싱퀸
20120123	20113535	196338	679320	1552813000	5241818000	부러진 화살
20120123	20113653	145367	522691	1317588500	4551917000	잃어버린 세계를 찾아서 2: 신비의 섬
20120123	20113862	106961	1321926	959414500	11498043500	장화신은 고양이
20120123	20112207	80162	7216588	657327000	55049984500	미션임파서블:고스트프로토콜
20120123	20113951	60153	254570	470614000	1889973000	페이스메이커
20120123	20113472	31878	140012	244533000	1018252000	우리는 동물원을 샀다
20120123	20113636	26678	167786	209683000	1253370500	네버엔딩 스토리
20120123	20110882	15110	367665	126466500	2889108500	밀레니엄 : 여자를 증오한 남자들
20120123	20113671	11494	933381	87662000	6874504500	원더풀 라디오
20120122	20113743	192840	639056	1509391500	4905563000	댄싱퀸
20120122	20113535	146387	482982	1142423000	3689005000	부러진 화살
20120122	20113653	118997	377324	1047816000	3234328500	잃어버린 세계를 찾아서 2: 신비의 섬
20120122	20113862	102541	1214965	892524500	10538629000	장화신은 고양이
20120122	20112207	59913	7136426	487481000	54392657500	미션임파서블:고스트프로토콜
20120122	20113951	41041	194417	314801000	1419359000	페이스메이커
20120122	20113472	25087	108134	187285500	773719000	우리는 동물원을 샀다
20120122	20113636	22128	141108	170776000	1043687500	네버엔딩 스토리
20120122	20110882	14551	352555	120324500	2762642000	밀레니엄 : 여자를 증오한 남자들
20120122	20113671	9748	921887	72988500	6786842500	원더풀 라디오
20120121	20113743	214037	446216	1650412500	3396171500	댄싱퀸
20120121	20113535	162949	336595	1256487000	2546582000	부러진 화살
20120121	20113653	151097	258327	1292973000	2186512500	잃어버린 세계를 찾아서 2: 신비의 섬
20120121	20113862	138256	1112424	1162905500	9646104500	장화신은 고양이
20120121	20112207	62203	7076513	497100000	53905176500	미션임파서블:고스트프로토콜
20120121	20113951	57129	153376	429028000	1104558000	페이스메이커
20120121	20113636	41284	118980	302811000	872911500	네버엔딩 스토리
20120121	20113472	35245	83047	255781000	586433500	우리는 동물원을 샀다
20120121	20110882	19396	338004	159252500	2642317500	밀레니엄 : 여자를 증오한 남자들
20120121	20113811	16305	130259	114667500	916102500	코알라 키드 : 영웅의 탄생
20120120	20113743	106521	232179	824726000	1745759000	댄싱퀸
20120120	20113535	79137	173646	612796000	1290095000	부러진 화살
20120120	20113653	60452	107230	516331500	893539500	잃어버린 세계를 찾아서 2: 신비의 섬
20120120	20113862	49453	974168	411696000	8483199000	장화신은 고양이
20120120	20112207	31313	7014310	250496500	53408076500	미션임파서블:고스트프로토콜
20120120	20113951	29478	96247	222410000	675530000	페이스메이커
20120120	20113636	26639	77696	201307500	570100500	네버엔딩 스토리
20120120	20113472	18467	47802	136499000	330652500	우리는 동물원을 샀다
20120120	20110882	13823	318608	113628000	2483065000	밀레니엄 : 여자를 증오한 남자들
20120120	20113671	9135	898403	67083500	6613266000	원더풀 라디오
20120119	20113743	64825	125658	469613000	921033000	댄싱퀸
20120119	20113653	46776	46778	377188000	377208000	잃어버린 세계를 찾아서 2: 신비의 섬
20120119	20113535	45453	94509	331748500	677299000	부러진 화살
20120119	20113862	41331	924715	324400000	8071503000	장화신은 고양이
